GEOID,location,name,estimate,moe,label,concept,geography
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105H_001,2231,405,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105H_002,1430,255,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105H_003,70,55,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105H_004,15,24,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105H_005,72,68,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105H_006,214,279,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117200,Census Tract 1172; St. Louis city; Missouri,B08105H_007,430,200,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105H_001,1682,263,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105H_002,1202,188,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105H_003,46,39,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105H_004,10,16,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105H_005,17,19,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105H_006,94,64,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510117400,Census Tract 1174; St. Louis city; Missouri,B08105H_007,313,149,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105H_001,447,97,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105H_002,321,77,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105H_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105H_004,5,9,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105H_005,3,8,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105H_006,5,9,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118100,Census Tract 1181; St. Louis city; Missouri,B08105H_007,113,60,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105H_001,1628,257,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105H_002,968,215,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105H_003,79,58,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105H_004,42,30,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105H_005,261,110,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105H_006,103,69,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510118600,Census Tract 1186; St. Louis city; Missouri,B08105H_007,175,91,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105H_001,707,165,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105H_002,410,125,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105H_003,48,55,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105H_004,7,12,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105H_005,117,59,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105H_006,32,30,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119101,Census Tract 1191.01; St. Louis city; Missouri,B08105H_007,93,49,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105H_001,1126,259,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105H_002,693,209,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105H_003,55,58,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105H_004,29,30,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105H_005,130,71,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105H_006,65,57,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119102,Census Tract 1191.02; St. Louis city; Missouri,B08105H_007,154,109,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119200,Census Tract 1192; St. Louis city; Missouri,B08105H_001,494,137,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119200,Census Tract 1192; St. Louis city; Missouri,B08105H_002,291,103,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119200,Census Tract 1192; St. Louis city; Missouri,B08105H_003,41,37,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119200,Census Tract 1192; St. Louis city; Missouri,B08105H_004,4,6,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119200,Census Tract 1192; St. Louis city; Missouri,B08105H_005,40,23,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119200,Census Tract 1192; St. Louis city; Missouri,B08105H_006,22,17,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119200,Census Tract 1192; St. Louis city; Missouri,B08105H_007,96,50,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119300,Census Tract 1193; St. Louis city; Missouri,B08105H_001,1205,394,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119300,Census Tract 1193; St. Louis city; Missouri,B08105H_002,878,380,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119300,Census Tract 1193; St. Louis city; Missouri,B08105H_003,25,32,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119300,Census Tract 1193; St. Louis city; Missouri,B08105H_004,10,16,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119300,Census Tract 1193; St. Louis city; Missouri,B08105H_005,210,95,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119300,Census Tract 1193; St. Louis city; Missouri,B08105H_006,17,20,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510119300,Census Tract 1193; St. Louis city; Missouri,B08105H_007,65,55,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510120200,Census Tract 1202; St. Louis city; Missouri,B08105H_001,15,18,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510120200,Census Tract 1202; St. Louis city; Missouri,B08105H_002,15,18,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510120200,Census Tract 1202; St. Louis city; Missouri,B08105H_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510120200,Census Tract 1202; St. Louis city; Missouri,B08105H_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510120200,Census Tract 1202; St. Louis city; Missouri,B08105H_005,0,12,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510120200,Census Tract 1202; St. Louis city; Missouri,B08105H_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510120200,Census Tract 1202; St. Louis city; Missouri,B08105H_007,0,12,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510121200,Census Tract 1212; St. Louis city; Missouri,B08105H_001,0,12,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510121200,Census Tract 1212; St. Louis city; Missouri,B08105H_002,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510121200,Census Tract 1212; St. Louis city; Missouri,B08105H_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510121200,Census Tract 1212; St. Louis city; Missouri,B08105H_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510121200,Census Tract 1212; St. Louis city; Missouri,B08105H_005,0,12,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510121200,Census Tract 1212; St. Louis city; Missouri,B08105H_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510121200,Census Tract 1212; St. Louis city; Missouri,B08105H_007,0,12,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123100,Census Tract 1231; St. Louis city; Missouri,B08105H_001,916,318,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123100,Census Tract 1231; St. Louis city; Missouri,B08105H_002,608,229,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123100,Census Tract 1231; St. Louis city; Missouri,B08105H_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123100,Census Tract 1231; St. Louis city; Missouri,B08105H_004,23,38,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123100,Census Tract 1231; St. Louis city; Missouri,B08105H_005,20,24,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123100,Census Tract 1231; St. Louis city; Missouri,B08105H_006,105,137,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123100,Census Tract 1231; St. Louis city; Missouri,B08105H_007,160,138,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123200,Census Tract 1232; St. Louis city; Missouri,B08105H_001,1316,596,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123200,Census Tract 1232; St. Louis city; Missouri,B08105H_002,966,447,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123200,Census Tract 1232; St. Louis city; Missouri,B08105H_003,13,22,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123200,Census Tract 1232; St. Louis city; Missouri,B08105H_004,18,20,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123200,Census Tract 1232; St. Louis city; Missouri,B08105H_005,144,166,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123200,Census Tract 1232; St. Louis city; Missouri,B08105H_006,10,20,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123200,Census Tract 1232; St. Louis city; Missouri,B08105H_007,165,77,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123300,Census Tract 1233; St. Louis city; Missouri,B08105H_001,1128,162,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123300,Census Tract 1233; St. Louis city; Missouri,B08105H_002,921,181,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123300,Census Tract 1233; St. Louis city; Missouri,B08105H_003,26,26,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123300,Census Tract 1233; St. Louis city; Missouri,B08105H_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123300,Census Tract 1233; St. Louis city; Missouri,B08105H_005,63,47,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123300,Census Tract 1233; St. Louis city; Missouri,B08105H_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510123300,Census Tract 1233; St. Louis city; Missouri,B08105H_007,118,51,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124100,Census Tract 1241; St. Louis city; Missouri,B08105H_001,798,281,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124100,Census Tract 1241; St. Louis city; Missouri,B08105H_002,490,217,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124100,Census Tract 1241; St. Louis city; Missouri,B08105H_003,10,18,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124100,Census Tract 1241; St. Louis city; Missouri,B08105H_004,17,27,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124100,Census Tract 1241; St. Louis city; Missouri,B08105H_005,57,75,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124100,Census Tract 1241; St. Louis city; Missouri,B08105H_006,15,23,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124100,Census Tract 1241; St. Louis city; Missouri,B08105H_007,209,117,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124200,Census Tract 1242; St. Louis city; Missouri,B08105H_001,1023,339,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124200,Census Tract 1242; St. Louis city; Missouri,B08105H_002,458,138,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124200,Census Tract 1242; St. Louis city; Missouri,B08105H_003,96,92,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124200,Census Tract 1242; St. Louis city; Missouri,B08105H_004,115,135,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124200,Census Tract 1242; St. Louis city; Missouri,B08105H_005,190,260,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124200,Census Tract 1242; St. Louis city; Missouri,B08105H_006,10,16,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124200,Census Tract 1242; St. Louis city; Missouri,B08105H_007,154,146,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105H_001,1528,253,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105H_002,1201,235,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105H_003,58,46,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105H_004,0,12,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105H_005,25,29,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105H_006,45,43,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124300,Census Tract 1243; St. Louis city; Missouri,B08105H_007,199,112,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105H_001,233,63,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105H_002,164,35,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105H_003,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105H_004,26,29,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105H_005,5,10,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105H_006,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510124600,Census Tract 1246; St. Louis city; Missouri,B08105H_007,38,33,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105H_001,1414,270,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105H_002,943,215,"Estimate!!Total:!!Car, truck, or van - drove alone","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105H_003,34,37,"Estimate!!Total:!!Car, truck, or van - carpooled","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105H_004,23,25,Estimate!!Total:!!Public transportation (excluding taxicab),"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105H_005,139,80,Estimate!!Total:!!Walked,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105H_006,54,40,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means","MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510125500,Census Tract 1255; St. Louis city; Missouri,B08105H_007,221,137,Estimate!!Total:!!Worked from home,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
29510125600,Census Tract 1256; St. Louis city; Missouri,B08105H_001,1909,524,Estimate!!Total:,"MEANS OF TRANSPORTATION TO WORK (WHITE ALONE, NOT HISPANIC OR LATINO)",tract
